剧情节数,对话序号,角色,地点,对话文本,选项,表情拆分,,,first,,任务,,奖励

,3,自动触发对话,安澜,北桥楼三层,被打败的数据生命变成了红色代码，飘向了更高楼层的某处……,,28,安澜4,,
,4,自动触发对话,（=pn）,北桥楼三层,,这两层的怪物和我们那天遇到的一样……,0,PC7,,
,5,自动触发对话,弗洛,北桥楼三层,好在单体并不强。,,8,,,
,6,自动触发对话,安澜,北桥楼三层,我刚刚标记了一部分红色乱码，追踪到源头大概在第五层。,,26,,,
进入第四层,,,,,,,,,,
67,1,自动触发对话,（=pn）,北桥楼四层,（这一层好像没有失序体。）,,,PC5,,
,2,自动触发对话,（=pn）,北桥楼四层,（前往下一层吧。）,,,,,
进入第五层,,,,,,,0,,,
68,1,自动触发对话,安澜,北桥楼五层,就在附近。,,5,,,
,2,自动触发对话,弗洛,北桥楼五层,这里环境中的失序值异常的高……,,15,弗洛3,,
,3,自动触发对话,弗洛,北桥楼五层,刚来到这里就达成了RollBack的触发条件。,,23,弗洛5,,
,4,自动触发对话,安澜,北桥楼五层,源头就在这层走廊的尽头。,,12,,,
,5,自动触发对话,（=pn）,北桥楼五层,,是那间教室。,0,PC4,,
,6,自动触发对话,旁白,北桥楼五层,红色的乱码如同拥有生命一般密密麻麻的攀附在门上。,,24,,,
,7,自动触发对话,旁白,北桥楼五层,他们争先恐后般从狭小的门缝中涌入。,,17,,,
,8,自动触发对话,弗洛,北桥楼五层,这里很危险……,,7,弗洛3,,
,9,自动触发对话,弗洛,北桥楼五层,先通知学姐和寰枢吧。,,10,,,
,10,自动触发对话,（=pn）,北桥楼五层,打开手机（乱码从四面八方涌入手机屏幕的动画）,,22,,,
,11,自动触发对话,（=pn）,北桥楼五层,,手机被红色乱码侵入了!,0,PC3,,
,12,自动触发对话,安澜,北桥楼五层,我的标记突然消失了……,,11,安澜4,,
,13,自动触发对话,安澜,北桥楼五层,不对，一个、三个、七个……,,13,安澜4,,
,14,自动触发对话,安澜,北桥楼五层,周围突然出现了……至少20个失序溢出的源头？,,22,安澜4,,
,15,自动触发对话,弗洛,北桥楼五层,周围环境的失序值升高了。,,12,弗洛3,,
,16,自动触发对话,弗洛,北桥楼五层,小心。,,3,弗洛3,,
进入战斗,,,,,,,0,,,
69,1,自动触发对话,弗洛,北桥楼五层,已经第七波了……,,8,弗洛3,,
,2,自动触发对话,（=pn）,北桥楼五层,,手机还是联系不到外面。,0,PC4,,
,3,自动触发对话,安澜,北桥楼五层,这些失序体，会复活……,,11,安澜4,,
,4,自动触发对话,安澜,北桥楼五层,在被打败后标记会消失一段时间在其他位置重新出现。,,24,安澜4,,
,5,自动触发对话,弗洛,北桥楼五层,刚刚逃到楼梯后，不管上下楼都会回到这里。,,20,弗洛5,,
,6,自动触发对话,（=pn）,北桥楼五层,,我们进来多长时间了？,0,PC4,,
,7,自动触发对话,安澜,北桥楼五层,大概一个小时左右。,,9,,,
,8,自动触发对话,弗洛,北桥楼五层,他们又冲过来了。,,,弗洛9,,
第二次进入战斗,,,,,,,0,,,
70,1,自动触发对话,弗洛,北桥楼五层,（=pn），我们是几点到这层的？,,16,,时间是进入第五层的时间+四个小时,
,2,自动触发对话,（=pn）,北桥楼五层,,你也发现了吗。,0,PC4,,
,3,自动触发对话,安澜,北桥楼五层,我要撑不住了……,,8,安澜2,,
,4,自动触发对话,弗洛,北桥楼五层,外面的天空毫无变化。,,10,弗洛5,,
,5,自动触发对话,弗洛,北桥楼五层,而且这些失序体的生成都是有规律的。,,17,,,
,6,自动触发对话,安澜,北桥楼五层,你们的意思是?,,7,安澜4,,
,7,自动触发对话,（=pn）,北桥楼五层,,这里的一切都是假的。|除了我们一切都在重复。,0,,,
,8,自动触发对话,弗洛,北桥楼五层,我们被困在了这个楼层的循环之中。,,16,弗洛5,,
,9,自动触发对话,弗洛,北桥楼五层,所以RollBack也只能回到这里。,,18,弗洛5,,
,10,自动触发对话,弗洛,北桥楼五层,我有办法了。,,6,,,
第三次进入战斗,,,,,,,0,,,
71,1,自动触发对话,弗洛,北桥楼五层,"(=pn),左边！",,9,,,
,2,自动触发对话,（=pn）,北桥楼五层,,解决了……,0,PC4,,
,3,自动触发对话,弗洛,北桥楼五层,再坚持两个波次。,,8,,,
,4,自动触发对话,安澜,北桥楼五层,前辈，我要不行了……,,10,安澜2,,
第四次进入战斗,,,,,,,0,,,
72,1,自动触发对话,弗洛,北桥楼五层,进入波次的空隙了，就是现在。,,14,弗洛5,,
,2,自动触发对话,弗洛,北桥楼五层,和我一起跳出去！,,8,,,
,3,自动触发对话,（=pn）,北桥楼五层,,"（外面的天空，都是贴图？）|
（我们落在了...地面上？）",0,PC7,,
,4,自动触发对话,安澜,北桥楼五层,标记突然出现了，循环被有意加快了……,,18,,,
,5,自动触发对话,安澜,北桥楼五层,那些失序体也追过来了。,,11,,,
,6,自动触发对话,弗洛,北桥楼五层,RollBack还不能使用，我们要逃到贴图覆盖之外。,,26,,,
接近边缘,,,,,,,0,,,
73,1,自动触发对话,安澜,北桥楼五层,他们又被加快了……,,9,,,
,2,自动触发对话,弗洛,北桥楼五层,再坚持一下，马上就到了。,,12,,,
,3,自动触发对话,安澜,北桥楼五层,这次...我来，拖住他们。,,13,安澜5,,
,4,自动触发对话,安澜,北桥楼五层,StackTrace！,,11,安澜5,,
,5,自动触发对话,（=pn）,北桥楼五层,,安澜！,0,PC9,,
,6,自动触发对话,弗洛,北桥楼五层,快走！她强行引爆了自己的所有标记。,,17,弗洛5,,
,7,自动触发对话,弗洛,北桥楼五层,只要我们出去了一切就还有回旋余地。,,17,弗洛3,,
,8,自动触发对话,（=pn）,北桥楼五层,,循环又被加快了，他们重新生成了。,0,PC4,,
,9,自动触发对话,弗洛,北桥楼五层,简直是BUG。,,7,弗洛9,,
,10,自动触发对话,弗洛,北桥楼五层,但我讨厌BUG。,,8,,,
,11,,黑幕文字,,RollBack。,,9,,任务完成,
第八周 周五,,,,,,,0,,,10月28日
74,1,自动触发对话,黑幕文字,,"正常来说,她应该快醒了。",,12,,,
,2,自动触发对话,黑幕文字,,她们已经昏迷近一周了……,,12,,,
,3,自动触发对话,（=pn）,校医院病房101,,……,0,PC5,,
,4,自动触发对话,林风,校医院病房101,（=pn）！你醒啦！,,10,林风2,,
,5,自动触发对话,（=pn）,校医院病房101,,（林风，纪远行，还有……学姐和学业导师？）,0,PC5,,
,6,自动触发对话,纪远行,校医院病房101,你没事真是太好了。,,9,,,
,7,自动触发对话,宁芷,校医院病房101,辛苦你了学妹。,,7,宁芷1,,
,8,自动触发对话,（=pn）,校医院病房101,,她们呢？弗洛和安澜……,0,PC7,,
,9,自动触发对话,时纪,校医院病房101,你先好好休息。,,7,,,
,10,自动触发对话,林风,校医院病房101,我们都帮你请好假了，学分什么的也不用担心。,,,,,
,11,自动触发对话,旁白,校医院病房101,你不再多问，从他们的表情来看情况并不乐观。,,21,,,
,12,自动触发对话,旁白,校医院病房101,那天所经历的一切即使是回想都会令你止不住的颤抖。,,24,,,
,13,自动触发对话,旁白,校医院病房101,你在潜意识中逃避着这一切。,,13,,,
,14,自动触发对话,校医,校医院病房101,弗洛因为在极限状态下使用指令，即使失序值被回滚，也因为极度虚弱现在还在昏迷。,,38,,,
,15,自动触发对话,校医,校医院病房101,安澜在回滚后失序值仍旧在90%以上，尽管还有救，但情况非常不乐观。,,33,,,
,16,自动触发对话,宁芷,校医院病房101,从你们进入第三层到陷入昏迷出现在复合楼外，在现实中只过了不到5分钟。,,34,宁芷1,,
,17,自动触发对话,宁芷,校医院病房101,寰枢也被失序入侵，现在处于瘫痪状态。,,18,宁芷1,,
,18,自动触发对话,纪远行,校医院病房101,那些失序体的目标从一开始就是你们。,,17,纪远行3,,
,19,自动触发对话,纪远行,校医院病房101,我和林风无法进入第三层，每次都会被传送回来。,,22,纪远行3,,
,20,自动触发对话,宁芷,校医院病房101,好好休息，我们明天再来看你。,,14,,,
,,,,,要去看看安澜和弗洛吗？她们在病房102、103。,去。|还是算了吧。,,,后续75|76,
众人走后与去其他病房探望安澜和弗洛,,,,,,,0,,,
75,1,区域触发对话,旁白,校医院病房102,弗洛静静的躺在床上，脸上没有表情与平时无异，只是脸色泛白，少了一些生气。,,36,,,
,2,区域触发对话,旁白,校医院内部103,安澜眉头紧缩着，偶尔会呼吸急促，似乎在承受着巨大的痛苦...,,32,,,
,3,自动触发对话,旁白,校医院内部103,在条纹病服下的皮肤上如同山谷皲裂的沟壑，红光与乱码潜在其中蔓延。,,30,,,
,4,区域触发对话,旁白,校医院内部103,箭头胸针随着身体的颤栗微微颤动……,,,,,
,4,自动触发对话,旁白,,回到你的病床休息吧，你也很累了。,回去休息。,,,玩家躺回床上，后续76,
76,1,区域触发对话,旁白,校医院病房101,你久久不能入眠，闭上眼便是红色的乱码流如同游蛇般如狼似虎的扑向你。,,33,,,
,2,自动触发对话,旁白,校医院病房101,而在你背后是昏迷的弗洛与安澜……,,16,,,
,3,自动触发对话,旁白,校医院病房101,在极度疲劳下，大脑强制你进入休眠，这一晚你过得并不安稳。,,28,,,
第二天 第八周周六,,,,,,,0,,,10月29日
77,1,自动触发对话,宁芷,校医院病房101,学妹，我们来看你啦~,,10,,,
,2,自动触发对话,林风,校医院病房101,我给你带了你爱吃的麦门，还有食堂最新推出的藤椒香蕉炒花胶。,,29,林风4,,
,3,自动触发对话,纪远行,校医院病房101,我帮你做了一周的作业，不用客气。,,16,,,
,4,自动触发对话,（=pn）,校医院病房101,,……谢谢？,0,PC2,,
,5,自动触发对话,林风,校医院病房101,我还给弗洛带了快乐水，先给她送过去啦。,,19,林风8,,
,6,自动触发对话,宁芷,校医院病房101,(=pn)学妹.,,8,,,
,7,自动触发对话,（=pn）,校医院病房101,,学姐……那天我们面对的到底是什么？,0,PC5,,
,8,自动触发对话,宁芷,校医院病房101,那些都是源失序体StackOverflowd能力的产物。,,28,宁芷1,效果见修改19行,
,9,自动触发对话,宁芷,校医院病房101,失序体不止有生物异变会产生，还有一种天生即为失序的生物被称为源失序体。,,35,宁芷1,,
,10,自动触发对话,宁芷,校医院病房101,源失序体的指令没有副作用的限制，实力是普通失序体的数倍。,,28,宁芷1,,
,11,自动触发对话,宁芷,校医院病房101,只有被封锁的失序值较高区域才会出现，但一般来说他们不会离开那片区域……,,35,宁芷1,,
,12,自动触发对话,宁芷,校医院病房101,除非在原区域有一个更加强大的源失序体。,,19,宁芷1,,
,13,自动触发对话,（=pn）,校医院病房101,,只是产物就能溃败我们……|还有比它更强大的？,0,PC7,,
,14,自动触发对话,宁芷,校医院病房101,很遗憾，校方对此也不具备有效对策。,,,宁芷1,,
,15,自动触发对话,宁芷,校医院病房101,与源失序体直接接触，这是有记录以来的第一次。,,22,宁芷1,,
,16,自动触发对话,宁芷,校医院病房101,"学妹,可以把你那天经历了什么告诉我吗？",,19,宁芷1,,
,17,自动触发对话,黑幕文字,,你将那天的一切告诉了宁芷和纪远行。,,17,,,
,18,自动触发对话,黑幕文字,,尽管你有所准备，但在叙述结束后，冷汗还是浸透了你的后背。,,28,,,
,19,自动触发对话,黑幕文字,,纪远行也不知何时握住了你颤抖的手。,,17,,,
,20,自动触发对话,宁芷,校医院病房101,辛苦了学妹。,,6,宁芷1,,
,21,自动触发对话,（=pn）,校医院病房101,,那个源失序体，怎么办？,0,PC7,,
,22,自动触发对话,宁芷,校医院病房101,我们已经封锁了北桥楼的第五层并进行压制。,,20,宁芷1,,
,23,自动触发对话,宁芷,校医院病房101,在本学期结束学生都离校后会进行一次全面歼灭战。,,23,宁芷1,,
,24,自动触发对话,宁芷,校医院病房101,尽管，我们不确定是否能完全消灭它……,,18,宁芷2,,
,25,自动触发对话,宁芷,校医院病房101,当然，这就与你们无关了，这件事交给我和时老师，你们还只是学生。,,31,,,
,26,自动触发对话,（=pn）,校医院病房101,,……,0,PC5,,
,27,自动触发对话,纪远行,校医院病房101,一会校医的检查没问题今天你就可以出院了。,,20,,,
,28,自动触发对话,纪远行,校医院病房101,弗洛还要再修养一周。,,10,纪远行8,,
,29,自动触发对话,宁芷,校医院病房101,事情发展到这种地步是指令协会的失误。,,18,宁芷1,,
,30,自动触发对话,宁芷,校医院病房101,也是我作为学姐的失职，非常抱歉。,,16,宁芷1,,
黑幕转场 回到寝室,,,,,,,0,,,
78,1,自动触发对话,黑幕文字,,一切都归于平静，就像什么都没发生过一样。,,20,,,
,2,自动触发对话,黑幕文字,,除了宿舍内弗洛空着的床铺。,,13,,,
,3,自动触发对话,黑幕文字,,同时教室内某个不起眼的角落少了一个熟悉的身影……,,24,,,
第九周 周三傍晚,,,,,,,0,,,11月2日20：00
79,1,自动触发对话,手机屏幕（论坛好友）纪远行,手机屏幕,校医说弗洛今天醒了,,9,,,
,2,自动触发对话,手机屏幕（论坛好友）纪远行,手机屏幕,林风已经先过去了，我在校医院门口等你,,18,,,
,3,自动触发对话,手机屏幕（论坛好友）纪远行,手机屏幕,我们一起去探望一下她,,10,,,
,4,自动触发对话,（=pn）,手机屏幕,,好,0,,接受任务,
来到校医院门口,,,,,,,0,,,
80,1,交互触发对话,纪远行（交互符号,校医院外,我们进去吧。,,6,,,
,2,自动触发对话,纪远行,校医院外,感觉你最近情绪不太好……,,12,纪远行2,,
,3,自动触发对话,纪远行,校医院外,去和弗洛聊一聊吧。,,9,,,
病房内,,,,,,,0,,,
81,1,区域触发对话,旁白,校医院病房102,弗洛正在玩掌机，尽管握住摇杆的手指因为无法完全用力在微微颤抖。,,31,,,
,2,自动触发对话,纪远行,校医院病房102,弗洛，我们来看你啦。,,10,,,
,3,自动触发对话,纪远行,校医院病房102,林风呢？她不是提前到了吗。,,13,纪远行2,,
,4,自动触发对话,弗洛,校医院病房102,她刚才说说我太虚弱非要喂我吃饭，被我赶走了。,,22,弗洛6,,
,5,自动触发对话,纪远行,校医院病房102,她可是把心爱的掌机都给你拿过来了。,,17,,,
,6,自动触发对话,弗洛,校医院病房102,……谁稀罕她的掌机。,,10,弗洛5,,
,7,自动触发对话,纪远行,校医院病房102,是吗，那你们先聊。,,9,,,
,8,自动触发对话,纪远行,校医院病房102,这些汉堡的包装纸我拿去扔了哦。,,15,,,
,9,自动触发对话,（=pn）,校医院病房102,,弗洛。,0,PC7,,
,10,自动触发对话,弗洛,校医院病房102,RollBack的能力副作用是会清除回溯那一段时间的记忆。,,29,,,
,11,自动触发对话,弗洛,校医院病房102,但是你能记得那些对吧。,,11,,,
,12,自动触发对话,（=pn）,校医院病房102,,嗯。,0,PC5,,
,13,自动触发对话,弗洛,校医院病房102,我已经从学姐那里知道了大概。,,14,,,
,14,自动触发对话,（=pn）,校医院病房102,,对不起。,0,PC7,,
,15,自动触发对话,弗洛,校医院病房102,虽然不知道你为什么能记住……,,,弗洛5,,
,16,自动触发对话,弗洛,校医院病房102,你在自责？还是愧于自己没有勇气面对那段记忆？,,22,弗洛3,,
,17,自动触发对话,弗洛,校医院病房102,……害怕是正常的。,,9,弗洛5,,
,18,自动触发对话,（=pn）,校医院病房102,,……,,PC7,,
,19,自动触发对话,弗洛,校医院病房102,你还记得加入指令协会的时候学姐说了什么吗。,,21,,,
,20,自动触发对话,（=pn）,校医院病房102,,总有一些敢于涉足未知肩负责任的人……,0,PC5,,
,21,自动触发对话,弗洛,校医院病房102,没错，在加入指令协会的时候我就做好了面对这种情况的准备。,,28,,,
,22,自动触发对话,弗洛,校医院病房102,我相信安澜同学也是。,,10,,,
,23,自动触发对话,弗洛,校医院病房102,宁芷学姐刚刚去了安澜那里。,,13,,,
,24,自动触发对话,弗洛,校医院病房102,你也去看看她吧。,,8,弗洛8,弗洛好感+5，任务变更,
来到安澜的病房,,,,,,,0,,,
82,1,交互触发对话,宁芷（交互符号,校医院病房103,（=pn）学妹，你来了。,,12,,,
,2,自动触发对话,（=pn）,校医院病房103,,学姐，你看起来很虚弱……,0,PC7,,
,3,自动触发对话,宁芷,校医院病房103,安澜同学的情况不太好，需要有人24小时监护。,,22,,,
,4,自动触发对话,宁芷,校医院病房103,也许是因为感知到学妹你要来，今天的各项数值都非常稳定。,,27,,,
,5,自动触发对话,旁白,校医院病房103,宁芷满是疲惫的脸上挤出一点笑容。,,16,,,
,6,自动触发对话,（=pn）,校医院病房103,,辛苦了。,0,PC7,,
,7,自动触发对话,宁芷,校医院病房103,你的脸色看起来不太好。,,11,宁芷3,效果见修改23行,
,8,自动触发对话,宁芷,校医院病房103,是哪里还不舒服吗？,,9,宁芷1,,
,9,自动触发对话,（=pn）,校医院病房103,,我没事。,0,PC10,,
,10,自动触发对话,宁芷,校医院病房103,……好。,,4,宁芷1,,
,11,自动触发对话,宁芷,校医院病房103,(=pn)学妹，关于安澜的事，我想和你聊一下。,,23,宁芷1,,
进入宁芷的回忆（校医院），加一层灰色蒙版,,,,,,,0,,,
83,1,自动触发对话,安澜,校医院内部,学姐，关于加入协会的事情，我认为还是线下当面说比较好……,,28,,,
,2,自动触发对话,宁芷,校医院内部,那么，你的答复是什么呢？,,12,,,
,3,自动触发对话,安澜,校医院内部,我想……问问(=pn)同学为什么会加入指令协会。,,24,,,
,4,自动触发对话,宁芷,校医院内部,她很特殊。,,5,,,
,5,自动触发对话,宁芷,校医院内部,当然，并不仅仅是说她的指令。,,14,,,
,6,自动触发对话,宁芷,校医院内部,在我邀请她加入协会的时候，她的答复也很有趣。,,22,,,
,7,自动触发对话,宁芷,校医院内部,让我想起了一位朋友……,,11,,,
,8,自动触发对话,宁芷,校医院内部,也正是因为如此，我知道在看似果断或幽默似的回答下。,,25,,,
,9,自动触发对话,宁芷,校医院内部,她已经做好了独自承受一切的准备。,,16,,,
,10,自动触发对话,宁芷,校医院内部,即使前面是万劫不复的未知深渊。,,,,,
,11,自动触发对话,宁芷,校医院内部,如果你想知道，不如亲自问问她。,,,,,
,12,自动触发对话,安澜,校医院内部,……,,2,,,
,13,自动触发对话,安澜,校医院内部,学姐，我觉得我还没做好肩负巨大责任的准备。,,21,,,
,14,自动触发对话,安澜,校医院内部,但是……,,4,,,
,15,自动触发对话,安澜,校医院内部,如果在她面前的是未知的深渊。,,14,,,
,16,自动触发对话,安澜,校医院内部,那我会让她在坠落的途中不那么孤独。,,17,,,
回到现实,,,,,,,0,,,
84,1,自动触发对话,宁芷,校医院病房103,你的指令很特殊。,,8,,,
,2,自动触发对话,（=pn）,校医院病房103,,……我想参与StackOverflow歼灭。,0,PC5,,
,3,自动触发对话,宁芷,校医院病房103,以你现在的实力还是太危险了……,,15,宁芷2,,
,4,自动触发对话,（=pn）,校医院病房103,,我要参与StackOverflow歼灭。,,PC4,,
,5,自动触发对话,宁芷,校医院病房103,……如果你真的做好决定了，这周末来找我吧。,,21,宁芷1,,
,6,自动触发对话,宁芷,校医院病房103,我会帮你开发Include的潜力。,,17,宁芷1,任务完成，接受任务,
第九周 周末来到校医院外,,,,,,,0,,,11月5-6日
85,1,交互触发对话,宁芷（交互符号,校医院门口,看来你已经做好准备了。,,11,,,
,2,自动触发对话,宁芷,校医院门口,我和你的学业导师将会帮助你提升Include。,,23,,,
,3,自动触发对话,学业导师,校医院门口,你的Include很特殊。,,13,,,
,4,自动触发对话,学业导师,校医院门口,与其说是文件包含命令，不如说是所有导入命令的总和。,,25,,,
,5,自动触发对话,学业导师,校医院门口,它不仅能能将特定知识转化为技能，还可以一定程度上储存你的记忆。,,31,,,
,6,自动触发对话,学业导师,校医院门口,这也是RollBack后你还记得发生过什么的原因。,,25,,,
,7,自动触发对话,学业导师,校医院门口,经讨论，我们认为你的include还能起到import甚至命令行的作用。,,36,,,
,8,自动触发对话,学业导师,校医院门口,具体细节还需要你自行实践。,,,,,
,9,自动触发对话,宁芷,校医院门口,我和学业导师会分别对你从库技能等级和指令经验进行培训。,,27,,,
,10,自动触发对话,宁芷,校医院门口,在期末周之前你可以随时来南桥楼615或613找我们。,,26,,,
,11,自动触发对话,宁芷,校医院门口,直到你能在训练中击败我，证明自己的实力足以参加歼灭战。,,27,,任务内容变更,
第十周 周五晚上,,,,,,,0,,,11月11日20：00
86,,,,,消息提示音,,5,,,
,1,自动触发对话,手机屏幕（室友群）弗洛,手机屏幕,满血复活,,4,,,
,2,自动触发对话,手机屏幕（室友群）林风,手机屏幕,欢迎回来！,,5,,,
,3,自动触发对话,手机屏幕（室友群）纪远行,手机屏幕,欢迎回来！,,5,,,
,4,自动触发对话,（=pn）,手机屏幕,,欢迎回来！,0,,,
,,,,,,,,,,
87,1,自动触发对话,弗洛,寝室内,还是宿舍的床舒服，有我的周边陪着我……,,19,弗洛9,,
,2,自动触发对话,（=pn）,寝室内,,"居然不是因为有我们吗……|
真的一点都不想我们吗……",0,PC5,后接88_1|88_2,
88_1,1,自动触发对话,弗洛,寝室内,当然也是因为有你们，真的。,,13,弗洛2,,
88_2,1,自动触发对话,弗洛,寝室内,想，真的。,,5,弗洛2,,
89,1,自动触发对话,林风,寝室内,唉，我们也不是很想你。,,11,林风7,,
,2,自动触发对话,纪远行,寝室内,林风没少看着你的周边睹物思人。,,15,,,
,3,自动触发对话,林风,寝室内,……我那是在想要不要把这些带过去陪她！,,19,林风6,,
第十周到第十六周去探望安澜,,,,,,,0,,,
90,1,区域触发对话,旁白,校医院病房103,安澜被安置在病床上，皮肤上的红色乱码暗淡了不少。,,24,,,
,2,自动触发对话,旁白,校医院病房103,也许是感知了你的到来，略微急促的呼吸有些许舒缓。,,24,,,
训练中击败宁芷后,,,,,,,0,,,
91,1,自动触发对话,宁芷,南桥楼613,……,,2,,,
,2,自动触发对话,宁芷,南桥楼613,你的成长速度比我想象的要快。,,14,,,
,3,自动触发对话,宁芷,南桥楼613,以现在的实力应该可以与StackOverflow一战了。,,28,,任务变更为,
,,,,,黑幕转场,,4,,,
,4,自动触发对话,学业导师,南桥楼615,她现在越来越像那个人了……,,13,教授5,,
,5,自动触发对话,宁芷,南桥楼615,也许（=pn）还能给我们更多的惊喜。,,18,,,
第十五周 期末周考试最后一门结束,,,,,,,0,,,
92,1,自动触发对话,弗洛,教室,终于都考完了。,,7,弗洛9,,
,2,自动触发对话,林风,教室,学校居然还加装了指令屏蔽器？我复制的小抄都用不了了……,,27,林风6,,
,3,自动触发对话,（=pn）,教室,,我们要不要对对答案？,0,,,
,4,自动触发对话,纪远行,教室,好啊，第一题……,,8,纪远行5,,
,5,自动触发对话,林风,教室,不要！,,3,林风6,,
,6,自动触发对话,旁白,教室,学校要求12月23日前所有师生全部离校。,,20,,,
,7,自动触发对话,旁白,教室,当然，你算是“内部人员”了，12月24日才是你的战场。,,,,,
歼灭战前去探望安澜，不去探望就没有这段剧情,,,,,,,0,,,
93,1,区域触发对话,校医,校医院病房103,安澜同学现在的情况已经有所好转了。,,17,,,
,2,自动触发对话,校医,校医院病房103,只是很奇怪，她的失序值一直在失序化的临界值。,,22,,,
,3,自动触发对话,校医,校医院病房103,但又处于没有意识状态。,,11,,,
,4,自动触发对话,（=pn）,校医院病房103,,谢谢你一直照顾安澜……,0,PC7,,
,5,自动触发对话,校医,校医院病房103,职责所在，而且也要多感谢宁芷。,,15,,,
,6,自动触发对话,校医,校医院病房103,你过几天，也小心一点。,,11,,,
,7,自动触发对话,（=pn）,校医院病房103,,嗯。,0,PC4,,
,8,自动触发对话,旁白,校医院病房103,在你们都没有注意到的一瞬间，安澜的失序值突然升高，但只有那一瞬间……并未触发警报。,,41,,,
歼灭战当日 12月24日 醒来之后直接进入这段剧情,,,,,,,0,,,
94,1,自动触发对话,旁白,寝室,室友们都不在，她们都回家了吧。,,15,,,
,2,自动触发对话,旁白,寝室,但你还有必须要做的事……,,12,,,
,3,自动触发对话,旁白,寝室,如此安静的校园让你有些不自在，但你知道这种精密只是暴风雨的前兆。,,,,,
来到北桥楼,,,,,,,0,,,
95,1,区域触发对话,弗洛,北桥楼门口,（=pn）来了。,,8,,,
,2,自动触发对话,纪远行,北桥楼门口,早啊。,,3,,,
,3,自动触发对话,（=pn）,北桥楼门口,,"弗洛,林风，纪远行？！|你们怎么也在？！",0,PC3,,
,4,自动触发对话,林风,北桥楼门口,哼哼，当然是因为，我们也通过了学姐的考验。,,21,林风4,,
,5,自动触发对话,纪远行,北桥楼门口,而且这种事，怎么能让你一个人面对呢。,,18,,,
,6,自动触发对话,弗洛,北桥楼门口,林风是最慢的，在前几天才被允许参加歼灭战。,,21,弗洛8,,
,7,自动触发对话,林风,北桥楼门口,我明明是为了复习没有时间去测试！,,16,林风6,,
,8,自动触发对话,（=pn）,北桥楼门口,,谢谢你们。,0,,,
,9,自动触发对话,纪远行,北桥楼门口,还说什么谢谢，走吧，我们直接去第四层，学姐和导师还在那里等着呢。,,32,,,
来到第五层入口处,,,,,,,0,,,
96,1,交互触发对话,宁芷（交互符号,北桥楼四层楼梯口,你们来了。,,5,,,
,2,自动触发对话,寰枢AI,北桥楼四层楼梯口,源失序体StackOverflow，已知信息如下：,,25,,,
,3,自动触发对话,寰枢AI,北桥楼四层楼梯口,StackOverflow会制造产物残影，残影被击败会提升本体的攻击力但削减生命。,,41,,,
,4,自动触发对话,寰枢AI,北桥楼四层楼梯口,此前击败的残影已经使它本体攻击力达到了十分恐怖的地步，请务必小心。,,33,,,
,5,自动触发对话,宁芷,北桥楼四层楼梯口,这次我会陪同你们进入第五层。,,14,,,
,6,自动触发对话,宁芷,北桥楼四层楼梯口,我的指令是BSOD，可以强制打断一次循环，但自身失序值会短时间内上升。,,35,,,
,7,自动触发对话,宁芷,北桥楼四层楼梯口,弗洛以我为目标使用RollBack，你们就会见到StackOverflow的本体。,,41,,,
,8,自动触发对话,宁芷,北桥楼四层楼梯口,我会留在那个循环空间，拖住StackOverflow的产物。,,30,宁芷1,,
,9,自动触发对话,学业导师,北桥楼四层楼梯口,我的指令没有攻击性，但是可以短暂终止其他指令的进程。,,26,教授5,,
,10,自动触发对话,学业导师,北桥楼四层楼梯口,我会在这里待命，必要的时候会为你们制造空隙。,,22,教授5,,
,11,自动触发对话,学业导师,北桥楼四层楼梯口,请务必小心。,,6,,,
进入,,,,,,,0,,,
97,1,自动触发对话,旁白,北桥楼五层,在踏入第五层后，红色乱码从以尽头的教室门为中心沿着墙壁飞速蔓延。,,32,,,
,2,自动触发对话,旁白,北桥楼五层,只是眨眼的功夫就将你们包裹。,,14,,,
,3,自动触发对话,宁芷,北桥楼五层,小心。,,3,宁芷1,,
第一次战斗,,,,,,,0,,,
98,1,自动触发对话,弗洛,北桥楼五层,能感觉到它们也变强了。,,11,,,
,2,自动触发对话,（=pn）,北桥楼五层,,但我们的锻炼成果可不是白费的。,0,PC4,,
,3,自动触发对话,宁芷,北桥楼五层,准备好，我来为你们制造空隙。,,14,宁芷1,,
,4,自动触发对话,林风,北桥楼五层,我也会复制一次RollBack，为你分担压力。,,23,,,
,5,自动触发对话,宁芷,北桥楼五层,BSOD！,,5,宁芷1,,
,6,自动触发对话,旁白,北桥楼五层,湛蓝色的数据流从学姐脚下蔓延，与红色乱码接触的一瞬间便将其同化。,,32,,,
,7,自动触发对话,旁白,北桥楼五层,整个空间瞬间泛起了柔和的蓝光，同时学姐的身上也开始出现副作用带来的蓝色纹路。,,38,,,
,8,自动触发对话,弗洛/林风,北桥楼五层,RollBack！,,9,,,
,9,自动触发对话,旁白,北桥楼五层,眼前的画面一阵扭曲，失重感接踵而至，下一秒你们出现在了另一个第五层。,,34,,,
,10,自动触发对话,旁白,北桥楼五层,走廊的尽头便是StackOverflow的本体。,,24,,,
,11,自动触发对话,StackOverflow,北桥楼五层,（低沉的嘶吼）。,,8,,,
,12,自动触发对话,StackOverflow,北桥楼五层,（奋起的长啸）。,,8,,,
,13,自动触发对话,寰枢AI,北桥楼五层,它冲过来了，小心应对。,,11,,,
Boss战斗（战斗内文字）,,,,,,,0,,,
